sentence,real_label,pred_label
['$'],O,O
['20.5'],I-RevenueFromRelatedParties,I-RevenueFromRelatedParties
['million'],O,O
['and'],O,O
['$'],O,O
['25.6'],I-RevenueFromRelatedParties,I-RevenueFromRelatedParties
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['IHC'],O,O
['is'],O,O
['also'],O,O
['a'],O,O
['customer'],O,O
['of'],O,O
['the'],O,O
['Ebix'],O,O
['Health'],O,O
['JV'],O,O
"[',']",O,O
['and'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ending'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['the'],O,O
['Ebix'],O,O
['Health'],O,O
['JV'],O,O
['recognized'],O,O
['$'],O,O
['660'],I-RevenueFromRelatedParties,I-RevenueFromRelatedParties
['thousand'],O,O
['and'],O,O
['$'],O,O
['2.2'],I-RevenueFromRelatedParties,I-RevenueFromRelatedParties
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['of'],O,O
['revenue'],O,O
['from'],O,O
['IHC'],O,O
"[',']",O,O
['and'],O,O
['as'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['the'],O,O
['Ebix'],O,O
['Health'],O,O
['JV'],O,O
['had'],O,O
['$'],O,O
['322'],O,O
['thousand'],O,O
['of'],O,O
['accounts'],O,O
['receivable'],O,O
['from'],O,O
['IHC'],O,O
['.'],O,O
,,
['Transaction'],O,O
['Price'],O,O
['Allocated'],O,O
['to'],O,O
['the'],O,O
['Remaining'],O,O
['Performance'],O,O
['Obligations'],O,O
['As'],O,O
['of'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['revenue'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['173.7'],I-RevenueRemainingPerformanceObligation,I-RevenueRemainingPerformanceObligation
['million'],O,O
['is'],O,O
['expected'],O,O
['to'],O,O
['be'],O,O
['recognized'],O,O
['from'],O,O
['remaining'],O,O
['performance'],O,O
['obligations'],O,O
['for'],O,O
['subscription'],O,O
['contracts'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['completed'],O,O
['the'],O,O
['evaluation'],O,O
['of'],O,O
['the'],O,O
['standalone'],O,O
['selling'],O,O
['prices'],O,O
['of'],O,O
['each'],O,O
['of'],O,O
['the'],O,O
['performance'],O,O
['obligations'],O,O
['and'],O,O
['determined'],O,O
['that'],O,O
['the'],O,O
['standalone'],O,O
['selling'],O,O
['price'],O,O
['of'],O,O
['the'],O,O
['license'],O,O
['performance'],O,O
['obligation'],O,O
['was'],O,O
['$'],O,O
['90.0'],I-RevenueRemainingPerformanceObligation,I-RevenueRemainingPerformanceObligation
['million'],O,O
['.'],O,O
,,
['Therefore'],O,O
"[',']",O,O
['due'],O,O
['to'],O,O
['control'],O,O
['transferring'],O,O
['over'],O,O
['time'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['typically'],O,O
['recognizes'],O,O
['revenue'],O,O
['on'],O,O
['a'],O,O
['straight'],O,O
['-'],O,O
['line'],O,O
['basis'],O,O
['throughout'],O,O
['the'],O,O
['contract'],O,O
['period'],O,O
['.'],O,O
['On'],O,O
['March'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['had'],O,O
['$'],O,O
['400.2'],I-RevenueRemainingPerformanceObligation,I-RevenueRemainingPerformanceObligation
['million'],O,O
['of'],O,O
['remaining'],O,O
['performance'],O,O
['obligations'],O,O
"[',']",O,O
['which'],O,O
['we'],O,O
['refer'],O,O
['to'],O,O
['as'],O,O
['total'],O,O
['backlog'],O,O
['.'],O,O
,,
['We'],O,O
['expect'],O,O
['to'],O,O
['recognize'],O,O
"[',']",O,O
['at'],O,O
['a'],O,O
['minimum'],O,O
"[',']",O,O
['revenue'],O,O
['of'],O,O
['$'],O,O
['3.9'],I-RevenueRemainingPerformanceObligation,I-RevenueRemainingPerformanceObligation
['million'],O,O
['and'],O,O
['$'],O,O
['34.7'],I-RevenueRemainingPerformanceObligation,I-RevenueRemainingPerformanceObligation
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['during'],O,O
['the'],O,O
['remainder'],O,O
['of'],O,O
['the'],O,O
['year'],O,O
['ending'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['for'],O,O
['the'],O,O
['year'],O,O
['ending'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['August'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['transaction'],O,O
['price'],O,O
['allocated'],O,O
['to'],O,O
['remaining'],O,O
['performance'],O,O
['obligations'],O,O
['was'],O,O
['$'],O,O
['166'],I-RevenueRemainingPerformanceObligation,I-RevenueRemainingPerformanceObligation
['million'],O,O
['.'],O,O
,,
['Revenue'],O,O
['recognized'],O,O
['from'],O,O
['these'],O,O
['contracts'],O,O
['was'],O,O
['approximately'],O,O
['$'],O,O
"['100,000']",I-Revenues,I-Revenues
['in'],O,O
['2017'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['international'],O,O
['revenues'],O,O
['totaled'],O,O
['approximately'],O,O
['$'],O,O
"['76,430']",I-Revenues,I-Revenues
"[',']",O,O
['$'],O,O
"['72,548']",I-Revenues,I-Revenues
['and'],O,O
['$'],O,O
"['66,682']",I-Revenues,I-Revenues
['in'],O,O
['fiscal'],O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['2017'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['our'],O,O
['three'],O,O
['major'],O,O
['product'],O,O
['families'],O,O
['-'],O,O
['gastrointestinal'],O,O
"[',']",O,O
['respiratory'],O,O
['illnesses'],O,O
['and'],O,O
['blood'],O,O
['chemistry'],O,O
['-'],O,O
['accounted'],O,O
['for'],O,O
['57'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['59'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['and'],O,O
['60'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['consolidated'],O,O
['net'],O,O
['revenues'],O,O
['in'],O,O
['fiscal'],O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['2017'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['recognized'],O,O
['revenue'],O,O
['of'],O,O
['$'],O,O
['10.5'],I-Revenues,I-Revenues
['million'],O,O
['and'],O,O
['$'],O,O
['13.6'],I-Revenues,I-Revenues
['million'],O,O
['under'],O,O
['the'],O,O
['Incyte'],O,O
['Agreement'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['including'],O,O
['$'],O,O
['10.0'],O,O
['million'],O,O
['in'],O,O
['development'],O,O
['milestones'],O,O
['and'],O,O
['the'],O,O
['remainder'],O,O
['related'],O,O
['to'],O,O
['clinical'],O,O
['activities'],O,O
['.'],O,O
,,
['27'],O,O
['Industry'],O,O
['segment'],O,O
['results'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
[':'],O,O
['('],O,O
['A'],O,O
[')'],O,O
['Included'],O,O
['in'],O,O
['Total'],O,O
['Natural'],O,O
['Gas'],O,O
"[',']",O,O
['NGLs'],O,O
['and'],O,O
['Oil'],O,O
['Revenue'],O,O
['are'],O,O
['sales'],O,O
['of'],O,O
['$'],O,O
"['39,092']",I-Revenues,I-Revenues
['to'],O,O
['Direct'],O,O
['Energy'],O,O
['Business'],O,O
['Marketing'],O,O
['LLC'],O,O
"[',']",O,O
['which'],O,O
['comprises'],O,O
['over'],O,O
['10'],O,O
['%'],O,O
['of'],O,O
['revenue'],O,O
['from'],O,O
['contracts'],O,O
['with'],O,O
['external'],O,O
['customers'],O,O
['for'],O,O
['the'],O,O
['period'],O,O
['.'],O,O
,,
['69'],O,O
['70'],O,O
['('],O,O
['1'],O,O
[')'],O,O
['Revenues'],O,O
['for'],O,O
['reportable'],O,O
['segments'],O,O
['include'],O,O
['intersegment'],O,O
['revenues'],O,O
['of'],O,O
['$'],O,O
['1'],I-Revenues,I-Revenues
['million'],O,O
"[',']",O,O
['$'],O,O
['18'],I-Revenues,I-Revenues
['million'],O,O
"[',']",O,O
['$'],O,O
['25'],I-Revenues,I-Revenues
['million'],O,O
['and'],O,O
['$'],O,O
['53'],I-Revenues,I-Revenues
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2017'],O,O
['and'],O,O
['$'],O,O
['3'],I-Revenues,I-Revenues
['million'],O,O
"[',']",O,O
['$'],O,O
['17'],I-Revenues,I-Revenues
['million'],O,O
"[',']",O,O
['$'],O,O
['27'],I-Revenues,I-Revenues
['million'],O,O
['and'],O,O
['$'],O,O
['30'],I-Revenues,I-Revenues
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2016'],O,O
['for'],O,O
['SDG'],O,O
['&'],O,O
['E'],O,O
"[',']",O,O
['SoCalGas'],O,O
"[',']",O,O
['Sempra'],O,O
['Mexico'],O,O
['and'],O,O
['Sempra'],O,O
['LNG'],O,O
['&'],O,O
['Midstream'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
